,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
1233,3184,04/03/2015,great bad financial advice unhelpful staff additional charge mum,1,Mortgage,71,"['great', 'bad', 'financial', 'advice', 'unhelpful', 'staff', 'additional', 'charge', 'mum']",[]
1234,3185,04/03/2015,fee additional charge limited service high fee unhelpful staff terrible manager,1,Mortgage,11,"['fee', 'additional', 'charge', 'limited', 'service', 'high', 'fee', 'unhelpful', 'staff', 'terrible', 'manager']",[]
1235,3186,04/03/2015,mum limited service high fee mum,1,Mortgage,8,"['mum', 'limited', 'service', 'high', 'fee', 'mum']",[]
1245,3214,05/03/2015,slow transaction distressed slow transaction fee rude customer service long wait time terrible manager,1,Mortgage,9,"['slow', 'transaction', 'distressed', 'slow', 'transaction', 'fee', 'rude', 'customer', 'service', 'long', 'wait', 'time', 'terrible', 'manager']",[]
1256,3259,05/03/2015,hope youre proud slow transaction high fee great terrible manager rude customer service rude customer service bad financial advice,1,Mortgage,55,"['hope', 'youre', 'proud', 'slow', 'transaction', 'high', 'fee', 'great', 'terrible', 'manager', 'rude', 'customer', 'service', 'rude', 'customer', 'service', 'bad', 'financial', 'advice']",[]
1273,3295,06/03/2015,high fee insecure hope youre proud high fee,1,Mortgage,39,"['high', 'fee', 'insecure', 'hope', 'youre', 'proud', 'high', 'fee']",[]
1281,3313,06/03/2015,insecure additional charge terrible manager additional charge long wait time unhelpful staff,1,Mortgage,39,"['insecure', 'additional', 'charge', 'terrible', 'manager', 'additional', 'charge', 'long', 'wait', 'time', 'unhelpful', 'staff']",[]
1282,3314,07/03/2015,rising high fee unhelpful staff rising great distressed insecure,1,Mortgage,43,"['rising', 'high', 'fee', 'unhelpful', 'staff', 'rising', 'great', 'distressed', 'insecure']",[]
1298,3358,08/03/2015,additional charge high fee happened rude customer service rising poor interest rate rising,1,Mortgage,9,"['additional', 'charge', 'high', 'fee', 'happened', 'rude', 'customer', 'service', 'rising', 'poor', 'interest', 'rate', 'rising']",[]
1308,3381,08/03/2015,happened fee unhelpful staff great rising,1,Mortgage,39,"['happened', 'fee', 'unhelpful', 'staff', 'great', 'rising']",[]
1309,3382,08/03/2015,hope youre proud happened distressed,1,Mortgage,66,"['hope', 'youre', 'proud', 'happened', 'distressed']",[]
1310,3383,08/03/2015,rising limited service hope youre proud mum,1,Mortgage,45,"['rising', 'limited', 'service', 'hope', 'youre', 'proud', 'mum']",[]
1324,3406,09/03/2015,insecure unhelpful staff insecure slow transaction additional charge hope youre proud slow transaction high fee,1,Mortgage,37,"['insecure', 'unhelpful', 'staff', 'insecure', 'slow', 'transaction', 'additional', 'charge', 'hope', 'youre', 'proud', 'slow', 'transaction', 'high', 'fee']",[]
1330,3419,09/03/2015,happened long wait time unhelpful staff distressed fee slow transaction,1,Mortgage,8,"['happened', 'long', 'wait', 'time', 'unhelpful', 'staff', 'distressed', 'fee', 'slow', 'transaction']",[]
1341,3442,09/03/2015,long wait time limited service additional charge rude customer service bad financial advice insecure high fee,1,Mortgage,71,"['long', 'wait', 'time', 'limited', 'service', 'additional', 'charge', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'insecure', 'high', 'fee']",[]
1344,3460,10/03/2015,mum high fee insecure distressed rising,1,Mortgage,39,"['mum', 'high', 'fee', 'insecure', 'distressed', 'rising']",[]
1357,3501,10/03/2015,unhelpful staff mum bad financial advice rude customer service limited service great insecure,1,Mortgage,66,"['unhelpful', 'staff', 'mum', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'limited', 'service', 'great', 'insecure']",[]
1370,3543,11/03/2015,high fee slow transaction great hope youre proud bad financial advice fee limited service,1,Mortgage,52,"['high', 'fee', 'slow', 'transaction', 'great', 'hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'fee', 'limited', 'service']",[]
1383,3579,11/03/2015,unhelpful staff bad financial advice mum rude customer service distressed,1,Mortgage,55,"['unhelpful', 'staff', 'bad', 'financial', 'advice', 'mum', 'rude', 'customer', 'service', 'distressed']",[]
1384,3580,11/03/2015,mum great happened long wait time high fee unhelpful staff fee unhelpful staff,1,Mortgage,55,"['mum', 'great', 'happened', 'long', 'wait', 'time', 'high', 'fee', 'unhelpful', 'staff', 'fee', 'unhelpful', 'staff']",[]
1394,3597,12/03/2015,limited service great great long wait time insecure mum,1,Mortgage,11,"['limited', 'service', 'great', 'great', 'long', 'wait', 'time', 'insecure', 'mum']",[]
1395,3598,12/03/2015,unhelpful staff slow transaction hope youre proud terrible manager hope youre proud rising unhelpful staff,1,Mortgage,38,"['unhelpful', 'staff', 'slow', 'transaction', 'hope', 'youre', 'proud', 'terrible', 'manager', 'hope', 'youre', 'proud', 'rising', 'unhelpful', 'staff']",[]
1396,3599,12/03/2015,high fee distressed high fee rising fee,1,Mortgage,39,"['high', 'fee', 'distressed', 'high', 'fee', 'rising', 'fee']",[]
1404,3620,12/03/2015,distressed happened additional charge poor interest rate,1,Mortgage,66,"['distressed', 'happened', 'additional', 'charge', 'poor', 'interest', 'rate']",[]
1413,3642,13/03/2015,rude customer service unhelpful staff long wait time hope youre proud distressed,1,Mortgage,66,"['rude', 'customer', 'service', 'unhelpful', 'staff', 'long', 'wait', 'time', 'hope', 'youre', 'proud', 'distressed']",[]
1414,3643,13/03/2015,unhelpful staff mum slow transaction limited service bad financial advice unhelpful staff,1,Mortgage,55,"['unhelpful', 'staff', 'mum', 'slow', 'transaction', 'limited', 'service', 'bad', 'financial', 'advice', 'unhelpful', 'staff']",[]
1415,3644,13/03/2015,terrible manager mum great unhelpful staff fee,1,Mortgage,63,"['terrible', 'manager', 'mum', 'great', 'unhelpful', 'staff', 'fee']",[]
1422,3662,13/03/2015,distressed poor interest rate bad financial advice rude customer service poor interest rate slow transaction great,1,Mortgage,25,"['distressed', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'rude', 'customer', 'service', 'poor', 'interest', 'rate', 'slow', 'transaction', 'great']",[]
1428,3684,13/03/2015,limited service poor interest rate mum mum poor interest rate unhelpful staff long wait time,1,Mortgage,9,"['limited', 'service', 'poor', 'interest', 'rate', 'mum', 'mum', 'poor', 'interest', 'rate', 'unhelpful', 'staff', 'long', 'wait', 'time']",[]
1429,3685,13/03/2015,terrible manager rising fee fee mum limited service,1,Mortgage,11,"['terrible', 'manager', 'rising', 'fee', 'fee', 'mum', 'limited', 'service']",[]
1430,3686,13/03/2015,slow transaction long wait time unhelpful staff insecure poor interest rate limited service,1,Mortgage,63,"['slow', 'transaction', 'long', 'wait', 'time', 'unhelpful', 'staff', 'insecure', 'poor', 'interest', 'rate', 'limited', 'service']",[]
1440,3706,14/03/2015,mum happened poor interest rate,1,Mortgage,9,"['mum', 'happened', 'poor', 'interest', 'rate']",[]
1445,3722,14/03/2015,high fee rising happened rising,1,Mortgage,64,"['high', 'fee', 'rising', 'happened', 'rising']",[]
1446,3723,15/03/2015,hope youre proud poor interest rate rising long wait time,1,Mortgage,14,"['hope', 'youre', 'proud', 'poor', 'interest', 'rate', 'rising', 'long', 'wait', 'time']",[]
1452,3737,15/03/2015,slow transaction terrible manager happened hope youre proud rude customer service terrible manager,1,Mortgage,56,"['slow', 'transaction', 'terrible', 'manager', 'happened', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'terrible', 'manager']",[]
1456,3754,15/03/2015,limited service distressed rising,1,Mortgage,55,"['limited', 'service', 'distressed', 'rising']",[]
1457,3755,15/03/2015,poor interest rate unhelpful staff bad financial advice slow transaction long wait time bad financial advice slow transaction rude customer service,1,Mortgage,59,"['poor', 'interest', 'rate', 'unhelpful', 'staff', 'bad', 'financial', 'advice', 'slow', 'transaction', 'long', 'wait', 'time', 'bad', 'financial', 'advice', 'slow', 'transaction', 'rude', 'customer', 'service']",[]
1465,3770,16/03/2015,limited service mum additional charge terrible manager distressed bad financial advice limited service limited service,1,Mortgage,39,"['limited', 'service', 'mum', 'additional', 'charge', 'terrible', 'manager', 'distressed', 'bad', 'financial', 'advice', 'limited', 'service', 'limited', 'service']",[]
1477,3801,16/03/2015,rising limited service unhelpful staff unhelpful staff limited service,1,Mortgage,64,"['rising', 'limited', 'service', 'unhelpful', 'staff', 'unhelpful', 'staff', 'limited', 'service']",[]
1478,3802,16/03/2015,rude customer service terrible manager unhelpful staff terrible manager limited service,1,Mortgage,76,"['rude', 'customer', 'service', 'terrible', 'manager', 'unhelpful', 'staff', 'terrible', 'manager', 'limited', 'service']",[]
1479,3803,16/03/2015,unhelpful staff high fee great limited service insecure,1,Mortgage,71,"['unhelpful', 'staff', 'high', 'fee', 'great', 'limited', 'service', 'insecure']",[]
1494,3839,17/03/2015,bad financial advice long wait time insecure terrible manager high fee,1,Mortgage,11,"['bad', 'financial', 'advice', 'long', 'wait', 'time', 'insecure', 'terrible', 'manager', 'high', 'fee']",[]
1495,3840,17/03/2015,terrible manager insecure limited service great rising unhelpful staff,1,Mortgage,8,"['terrible', 'manager', 'insecure', 'limited', 'service', 'great', 'rising', 'unhelpful', 'staff']",[]
1504,3863,18/03/2015,mum terrible manager great,1,Mortgage,55,"['mum', 'terrible', 'manager', 'great']",[]
1516,3899,19/03/2015,distressed hope youre proud distressed great long wait time hope youre proud,1,Mortgage,11,"['distressed', 'hope', 'youre', 'proud', 'distressed', 'great', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
1527,3924,19/03/2015,hope youre proud long wait time hope youre proud,1,Mortgage,22,"['hope', 'youre', 'proud', 'long', 'wait', 'time', 'hope', 'youre', 'proud']",[]
1528,3925,19/03/2015,rude customer service bad financial advice unhelpful staff fee,1,Mortgage,66,"['rude', 'customer', 'service', 'bad', 'financial', 'advice', 'unhelpful', 'staff', 'fee']",[]
1529,3926,19/03/2015,insecure bad financial advice additional charge happened,1,Mortgage,71,"['insecure', 'bad', 'financial', 'advice', 'additional', 'charge', 'happened']",[]
1544,3984,20/03/2015,fee rude customer service hope youre proud happened,1,Mortgage,39,"['fee', 'rude', 'customer', 'service', 'hope', 'youre', 'proud', 'happened']",[]
1557,4021,21/03/2015,great additional charge unhelpful staff terrible manager slow transaction additional charge insecure,1,Mortgage,8,"['great', 'additional', 'charge', 'unhelpful', 'staff', 'terrible', 'manager', 'slow', 'transaction', 'additional', 'charge', 'insecure']",[]
1558,4022,21/03/2015,hope youre proud mum limited service fee bad financial advice rising insecure long wait time,1,Mortgage,8,"['hope', 'youre', 'proud', 'mum', 'limited', 'service', 'fee', 'bad', 'financial', 'advice', 'rising', 'insecure', 'long', 'wait', 'time']",[]
1562,4044,21/03/2015,distressed bad financial advice distressed fee high fee poor interest rate,1,Mortgage,11,"['distressed', 'bad', 'financial', 'advice', 'distressed', 'fee', 'high', 'fee', 'poor', 'interest', 'rate']",[]
1563,4045,21/03/2015,great long wait time limited service limited service additional charge additional charge,1,Mortgage,61,"['great', 'long', 'wait', 'time', 'limited', 'service', 'limited', 'service', 'additional', 'charge', 'additional', 'charge']",[]
1580,4093,22/03/2015,insecure poor interest rate bad financial advice distressed great,1,Mortgage,39,"['insecure', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'distressed', 'great']",[]
1583,4109,22/03/2015,poor interest rate great limited service happened distressed,1,Mortgage,9,"['poor', 'interest', 'rate', 'great', 'limited', 'service', 'happened', 'distressed']",[]
1584,4110,23/03/2015,long wait time long wait time hope youre proud limited service poor interest rate slow transaction long wait time,1,Mortgage,8,"['long', 'wait', 'time', 'long', 'wait', 'time', 'hope', 'youre', 'proud', 'limited', 'service', 'poor', 'interest', 'rate', 'slow', 'transaction', 'long', 'wait', 'time']",[]
1585,4111,23/03/2015,fee high fee distressed rude customer service limited service slow transaction,1,Mortgage,2,"['fee', 'high', 'fee', 'distressed', 'rude', 'customer', 'service', 'limited', 'service', 'slow', 'transaction']",[]
1586,4112,23/03/2015,terrible manager slow transaction great distressed fee hope youre proud,1,Mortgage,28,"['terrible', 'manager', 'slow', 'transaction', 'great', 'distressed', 'fee', 'hope', 'youre', 'proud']",[]
1603,4156,24/03/2015,happened long wait time great great,1,Mortgage,8,"['happened', 'long', 'wait', 'time', 'great', 'great']",[]
1616,4187,24/03/2015,hope youre proud additional charge limited service insecure mum,1,Mortgage,66,"['hope', 'youre', 'proud', 'additional', 'charge', 'limited', 'service', 'insecure', 'mum']",[]
1617,4188,24/03/2015,high fee terrible manager limited service long wait time distressed,1,Mortgage,55,"['high', 'fee', 'terrible', 'manager', 'limited', 'service', 'long', 'wait', 'time', 'distressed']",[]
1625,4207,25/03/2015,limited service long wait time poor interest rate fee great rising,1,Mortgage,71,"['limited', 'service', 'long', 'wait', 'time', 'poor', 'interest', 'rate', 'fee', 'great', 'rising']",[]
1630,4221,25/03/2015,additional charge slow transaction mum fee unhelpful staff,1,Mortgage,20,"['additional', 'charge', 'slow', 'transaction', 'mum', 'fee', 'unhelpful', 'staff']",[]
1636,4238,25/03/2015,terrible manager poor interest rate rising fee,1,Mortgage,55,"['terrible', 'manager', 'poor', 'interest', 'rate', 'rising', 'fee']",[]
1637,4239,25/03/2015,high fee rising rude customer service high fee distressed limited service insecure,1,Mortgage,71,"['high', 'fee', 'rising', 'rude', 'customer', 'service', 'high', 'fee', 'distressed', 'limited', 'service', 'insecure']",[]
1638,4240,25/03/2015,long wait time unhelpful staff rude customer service limited service rude customer service long wait time,1,Mortgage,3,"['long', 'wait', 'time', 'unhelpful', 'staff', 'rude', 'customer', 'service', 'limited', 'service', 'rude', 'customer', 'service', 'long', 'wait', 'time']",[]
1647,4269,26/03/2015,high fee hope youre proud limited service,1,Mortgage,11,"['high', 'fee', 'hope', 'youre', 'proud', 'limited', 'service']",[]
1648,4270,26/03/2015,poor interest rate bad financial advice distressed long wait time distressed bad financial advice mum,1,Mortgage,17,"['poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'distressed', 'long', 'wait', 'time', 'distressed', 'bad', 'financial', 'advice', 'mum']",[]
1662,4306,27/03/2015,distressed great insecure hope youre proud unhelpful staff mum,1,Mortgage,63,"['distressed', 'great', 'insecure', 'hope', 'youre', 'proud', 'unhelpful', 'staff', 'mum']",[]
1668,4325,27/03/2015,additional charge happened rising unhelpful staff fee distressed limited service,1,Mortgage,7,"['additional', 'charge', 'happened', 'rising', 'unhelpful', 'staff', 'fee', 'distressed', 'limited', 'service']",[]
