,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
9946,2987,28/05/2016,good fast transaction froze interest rate wide range service easy online banking,5,Mortgage,60,"['good', 'fast', 'transaction', 'froze', 'interest', 'rate', 'wide', 'range', 'service', 'easy', 'online', 'banking']","[(['rate', 'wide', 'range'], ['easy', 'online', 'banking'])]"
9959,3010,28/05/2016,wide range service waved fee ease competitive rate stressed first tho worried got really helpful advise remorgaging good,5,Mortgage,16,"['wide', 'range', 'service', 'waved', 'fee', 'ease', 'competitive', 'rate', 'stressed', 'first', 'tho', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'good']","[(['wide', 'range'], ['waved', 'fee', 'ease'])]"
9960,3011,28/05/2016,fast transaction easy online banking easy online banking fast transaction helpful customer service good remortgaged,5,Mortgage,76,"['fast', 'transaction', 'easy', 'online', 'banking', 'easy', 'online', 'banking', 'fast', 'transaction', 'helpful', 'customer', 'service', 'good', 'remortgaged']","[(['transaction', 'helpful', 'customer'], ['good', 'remortgaged'])]"
9970,3027,29/05/2016,fast transaction reliable ease froze interest rate thank bad froze interest rate,5,Mortgage,30,"['fast', 'transaction', 'reliable', 'ease', 'froze', 'interest', 'rate', 'thank', 'bad', 'froze', 'interest', 'rate']",[]
9971,3028,29/05/2016,remortgaged froze interest rate bad helpful customer service fast transaction friendly staff,5,Mortgage,36,"['remortgaged', 'froze', 'interest', 'rate', 'bad', 'helpful', 'customer', 'service', 'fast', 'transaction', 'friendly', 'staff']","[(['bad', 'helpful', 'customer'], ['fast', 'transaction', 'friendly'])]"
9972,3029,29/05/2016,easy online banking thank excellent financial advice stressed first tho easy online banking waved fee,5,Mortgage,76,"['easy', 'online', 'banking', 'thank', 'excellent', 'financial', 'advice', 'stressed', 'first', 'tho', 'easy', 'online', 'banking', 'waved', 'fee']",[]
9991,3064,30/05/2016,worried got really helpful advise remorgaging fast transaction good waved fee,5,Mortgage,16,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'fast', 'transaction', 'good', 'waved', 'fee']",[]
10008,3086,31/05/2016,stressed first tho reliable helpful customer service,5,Mortgage,16,"['stressed', 'first', 'tho', 'reliable', 'helpful', 'customer', 'service']","[(['reliable', 'helpful', 'customer'], [])]"
10017,3102,31/05/2016,thank wide range service worried got really helpful advise remorgaging,5,Mortgage,16,"['thank', 'wide', 'range', 'service', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']","[(['thank', 'wide', 'range'], ['worried', 'got', 'really'])]"
10048,3153,02/06/2016,wide range service good waved fee ease froze interest rate friendly staff,5,Mortgage,36,"['wide', 'range', 'service', 'good', 'waved', 'fee', 'ease', 'froze', 'interest', 'rate', 'friendly', 'staff']","[(['wide', 'range'], ['good', 'waved', 'fee'])]"
10065,3181,03/06/2016,bad competitive rate waved fee wide range service helpful customer service friendly staff wide range service,5,Mortgage,71,"['bad', 'competitive', 'rate', 'waved', 'fee', 'wide', 'range', 'service', 'helpful', 'customer', 'service', 'friendly', 'staff', 'wide', 'range', 'service']","[(['fee', 'wide', 'range'], ['helpful', 'customer', 'service']), (['service', 'helpful', 'customer'], ['friendly', 'staff', 'wide']), (['staff', 'wide', 'range'], [])]"
10066,3182,03/06/2016,easy online banking remortgaged froze interest rate bad bad,5,Mortgage,76,"['easy', 'online', 'banking', 'remortgaged', 'froze', 'interest', 'rate', 'bad', 'bad']",[]
10077,3200,04/06/2016,easy online banking bad helpful customer service thank,5,Mortgage,59,"['easy', 'online', 'banking', 'bad', 'helpful', 'customer', 'service', 'thank']","[(['bad', 'helpful', 'customer'], ['thank'])]"
10097,3228,05/06/2016,worried got really helpful advise remorgaging reliable ease reliable worried got really helpful advise remorgaging stressed first tho,5,Mortgage,16,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'reliable', 'ease', 'reliable', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'stressed', 'first', 'tho']",[]
10112,3247,06/06/2016,ease friendly staff waved fee thank reliable bad easy online banking,5,Mortgage,76,"['ease', 'friendly', 'staff', 'waved', 'fee', 'thank', 'reliable', 'bad', 'easy', 'online', 'banking']",[]
10113,3248,06/06/2016,reliable easy online banking stressed first tho friendly staff worried got really helpful advise remorgaging,5,Mortgage,31,"['reliable', 'easy', 'online', 'banking', 'stressed', 'first', 'tho', 'friendly', 'staff', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
10114,3249,06/06/2016,fast transaction competitive rate stressed first tho helpful customer service excellent financial advice stressed first tho,5,Mortgage,16,"['fast', 'transaction', 'competitive', 'rate', 'stressed', 'first', 'tho', 'helpful', 'customer', 'service', 'excellent', 'financial', 'advice', 'stressed', 'first', 'tho']","[(['tho', 'helpful', 'customer'], ['excellent', 'financial', 'advice'])]"
10115,3250,06/06/2016,worried got really helpful advise remorgaging remortgaged worried got really helpful advise remorgaging wide range service excellent financial advice competitive rate,5,Mortgage,10,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'remortgaged', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'wide', 'range', 'service', 'excellent', 'financial', 'advice', 'competitive', 'rate']","[(['remorgaging', 'wide', 'range'], ['excellent', 'financial', 'advice'])]"
10126,3279,06/06/2016,froze interest rate easy online banking reliable,5,Mortgage,3,"['froze', 'interest', 'rate', 'easy', 'online', 'banking', 'reliable']",[]
10137,3294,07/06/2016,easy online banking ease thank excellent financial advice fast transaction,5,Mortgage,16,"['easy', 'online', 'banking', 'ease', 'thank', 'excellent', 'financial', 'advice', 'fast', 'transaction']",[]
10164,3342,08/06/2016,friendly staff worried got really helpful advise remorgaging good competitive rate remortgaged wide range service,5,Mortgage,16,"['friendly', 'staff', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'good', 'competitive', 'rate', 'remortgaged', 'wide', 'range', 'service']","[(['remortgaged', 'wide', 'range'], [])]"
10175,3357,09/06/2016,helpful customer service excellent financial advice wide range service remortgaged,5,Mortgage,59,"['helpful', 'customer', 'service', 'excellent', 'financial', 'advice', 'wide', 'range', 'service', 'remortgaged']","[(['helpful', 'customer'], ['excellent', 'financial', 'advice']), (['advice', 'wide', 'range'], ['remortgaged'])]"
10214,3439,11/06/2016,wide range service remortgaged ease thank,5,Mortgage,29,"['wide', 'range', 'service', 'remortgaged', 'ease', 'thank']","[(['wide', 'range'], ['remortgaged', 'ease', 'thank'])]"
10215,3440,11/06/2016,helpful customer service easy online banking thank bad worried got really helpful advise remorgaging helpful customer service easy online banking,5,Mortgage,32,"['helpful', 'customer', 'service', 'easy', 'online', 'banking', 'thank', 'bad', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'helpful', 'customer', 'service', 'easy', 'online', 'banking']","[(['helpful', 'customer'], ['easy', 'online', 'banking']), (['remorgaging', 'helpful', 'customer'], ['easy', 'online', 'banking'])]"
10216,3441,11/06/2016,reliable ease easy online banking wide range service bad competitive rate thank,5,Mortgage,29,"['reliable', 'ease', 'easy', 'online', 'banking', 'wide', 'range', 'service', 'bad', 'competitive', 'rate', 'thank']","[(['banking', 'wide', 'range'], ['bad', 'competitive', 'rate'])]"
10230,3458,12/06/2016,friendly staff ease good froze interest rate stressed first tho wide range service thank,5,Mortgage,68,"['friendly', 'staff', 'ease', 'good', 'froze', 'interest', 'rate', 'stressed', 'first', 'tho', 'wide', 'range', 'service', 'thank']","[(['tho', 'wide', 'range'], ['thank'])]"
10231,3459,12/06/2016,easy online banking good froze interest rate fast transaction friendly staff stressed first tho,5,Mortgage,6,"['easy', 'online', 'banking', 'good', 'froze', 'interest', 'rate', 'fast', 'transaction', 'friendly', 'staff', 'stressed', 'first', 'tho']",[]
10244,3478,13/06/2016,excellent financial advice helpful customer service friendly staff excellent financial advice competitive rate helpful customer service bad,5,Mortgage,16,"['excellent', 'financial', 'advice', 'helpful', 'customer', 'service', 'friendly', 'staff', 'excellent', 'financial', 'advice', 'competitive', 'rate', 'helpful', 'customer', 'service', 'bad']","[(['advice', 'helpful', 'customer'], ['friendly', 'staff', 'excellent']), (['rate', 'helpful', 'customer'], ['bad'])]"
10259,3500,14/06/2016,easy online banking competitive rate remortgaged wide range service stressed first tho,5,Mortgage,29,"['easy', 'online', 'banking', 'competitive', 'rate', 'remortgaged', 'wide', 'range', 'service', 'stressed', 'first', 'tho']","[(['remortgaged', 'wide', 'range'], ['stressed', 'first', 'tho'])]"
10269,3516,14/06/2016,good good excellent financial advice competitive rate easy online banking friendly staff,5,Mortgage,72,"['good', 'good', 'excellent', 'financial', 'advice', 'competitive', 'rate', 'easy', 'online', 'banking', 'friendly', 'staff']",[]
10286,3540,15/06/2016,remortgaged stressed first tho reliable waved fee helpful customer service stressed first tho bad,5,Mortgage,76,"['remortgaged', 'stressed', 'first', 'tho', 'reliable', 'waved', 'fee', 'helpful', 'customer', 'service', 'stressed', 'first', 'tho', 'bad']","[(['fee', 'helpful', 'customer'], ['stressed', 'first', 'tho'])]"
10287,3541,15/06/2016,easy online banking wide range service thank fast transaction excellent financial advice remortgaged,5,Mortgage,16,"['easy', 'online', 'banking', 'wide', 'range', 'service', 'thank', 'fast', 'transaction', 'excellent', 'financial', 'advice', 'remortgaged']","[(['banking', 'wide', 'range'], ['thank', 'fast', 'transaction'])]"
10288,3542,15/06/2016,helpful customer service reliable froze interest rate bad bad friendly staff thank,5,Mortgage,76,"['helpful', 'customer', 'service', 'reliable', 'froze', 'interest', 'rate', 'bad', 'bad', 'friendly', 'staff', 'thank']","[(['helpful', 'customer'], ['reliable', 'froze', 'interest'])]"
10299,3559,16/06/2016,reliable fast transaction competitive rate froze interest rate remortgaged thank waved fee,5,Mortgage,40,"['reliable', 'fast', 'transaction', 'competitive', 'rate', 'froze', 'interest', 'rate', 'remortgaged', 'thank', 'waved', 'fee']",[]
10311,3578,17/06/2016,wide range service waved fee fast transaction thank helpful customer service remortgaged,5,Mortgage,6,"['wide', 'range', 'service', 'waved', 'fee', 'fast', 'transaction', 'thank', 'helpful', 'customer', 'service', 'remortgaged']","[(['wide', 'range'], ['waved', 'fee', 'fast']), (['thank', 'helpful', 'customer'], ['remortgaged'])]"
10317,3595,17/06/2016,ease good helpful customer service reliable helpful customer service,5,Mortgage,36,"['ease', 'good', 'helpful', 'customer', 'service', 'reliable', 'helpful', 'customer', 'service']","[(['good', 'helpful', 'customer'], ['reliable', 'helpful', 'customer']), (['reliable', 'helpful', 'customer'], [])]"
10318,3596,17/06/2016,froze interest rate good stressed first tho friendly staff good,5,Mortgage,25,"['froze', 'interest', 'rate', 'good', 'stressed', 'first', 'tho', 'friendly', 'staff', 'good']",[]
10355,3661,19/06/2016,worried got really helpful advise remorgaging helpful customer service bad fast transaction fast transaction helpful customer service excellent financial advice,5,Mortgage,76,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'helpful', 'customer', 'service', 'bad', 'fast', 'transaction', 'fast', 'transaction', 'helpful', 'customer', 'service', 'excellent', 'financial', 'advice']","[(['remorgaging', 'helpful', 'customer'], ['bad', 'fast', 'transaction']), (['transaction', 'helpful', 'customer'], ['excellent', 'financial', 'advice'])]"
10369,3681,19/06/2016,stressed first tho reliable stressed first tho reliable thank,5,Mortgage,68,"['stressed', 'first', 'tho', 'reliable', 'stressed', 'first', 'tho', 'reliable', 'thank']",[]
10370,3682,19/06/2016,excellent financial advice friendly staff bad ease waved fee remortgaged helpful customer service,5,Mortgage,3,"['excellent', 'financial', 'advice', 'friendly', 'staff', 'bad', 'ease', 'waved', 'fee', 'remortgaged', 'helpful', 'customer', 'service']","[(['remortgaged', 'helpful', 'customer'], [])]"
10371,3683,19/06/2016,froze interest rate good waved fee fast transaction easy online banking easy online banking waved fee,5,Mortgage,6,"['froze', 'interest', 'rate', 'good', 'waved', 'fee', 'fast', 'transaction', 'easy', 'online', 'banking', 'easy', 'online', 'banking', 'waved', 'fee']",[]
10412,3752,22/06/2016,fast transaction good worried got really helpful advise remorgaging worried got really helpful advise remorgaging friendly staff easy online banking,5,Mortgage,36,"['fast', 'transaction', 'good', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'friendly', 'staff', 'easy', 'online', 'banking']",[]
10413,3753,22/06/2016,worried got really helpful advise remorgaging good waved fee ease thank wide range service fast transaction helpful customer service,5,Mortgage,16,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'good', 'waved', 'fee', 'ease', 'thank', 'wide', 'range', 'service', 'fast', 'transaction', 'helpful', 'customer', 'service']","[(['thank', 'wide', 'range'], ['fast', 'transaction', 'helpful']), (['transaction', 'helpful', 'customer'], [])]"
10420,3769,22/06/2016,fast transaction excellent financial advice reliable,5,Mortgage,16,"['fast', 'transaction', 'excellent', 'financial', 'advice', 'reliable']",[]
10439,3800,23/06/2016,easy online banking excellent financial advice stressed first tho,5,Mortgage,6,"['easy', 'online', 'banking', 'excellent', 'financial', 'advice', 'stressed', 'first', 'tho']",[]
10450,3821,23/06/2016,worried got really helpful advise remorgaging bad remortgaged good ease,5,Mortgage,36,"['worried', 'got', 'really', 'helpful', 'advise', 'remorgaging', 'bad', 'remortgaged', 'good', 'ease']",[]
10459,3837,24/06/2016,fast transaction fast transaction bad fast transaction stressed first tho wide range service fast transaction,5,Mortgage,29,"['fast', 'transaction', 'fast', 'transaction', 'bad', 'fast', 'transaction', 'stressed', 'first', 'tho', 'wide', 'range', 'service', 'fast', 'transaction']","[(['tho', 'wide', 'range'], ['fast', 'transaction'])]"
10460,3838,24/06/2016,bad bad fast transaction friendly staff worried got really helpful advise remorgaging,5,Mortgage,29,"['bad', 'bad', 'fast', 'transaction', 'friendly', 'staff', 'worried', 'got', 'really', 'helpful', 'advise', 'remorgaging']",[]
