Reviews_ID,Date,Review,Rating,Product,District_id
685,14/01/2015,Poor Interest Rates error kept cropping up to frustrate me error kept cropping up.,1,Online Services,71
686,14/01/2015,Slow Transactions what happened to this bank?? poor interest rates slow transactions WHY!?.,1,Online Services,39
687,14/01/2015,Error Kept Cropping Up error kept cropping up to frustrate me frustrating what happened to this bank?? to frustrate me.,1,Online Services,68
688,15/01/2015,Limited Services not great complicated to figure out soo frustrating!strange complicated to figure out soo frustrating!strange.,1,Online Services,26
689,15/01/2015,"What Happened To This Bank?? long wait times soo frustrating!strange poor interest rates bad advice lost my details, staff were so unhelpful.",1,Online Services,37
690,15/01/2015,Additional Charges not great WHY!? additional charges.,1,Online Services,12
692,15/01/2015,Insecure my mum fees unhelpful staff slow transactions.,1,Mortgage,71
711,15/01/2015,Limited Services complicated online banking complicated to figure out bad advice additional charges poor interest rates what happened to this bank??.,1,Online Services,57
712,15/01/2015,"Complicated Online Banking to frustrate me what happened to this bank?? limited services complicated online banking lost my details, staff were so unhelpful.",1,Online Services,32
713,15/01/2015,"Slow Transactions slow transactions bad advice lost my details, staff were so unhelpful WHY!? limited services.",1,Online Services,49
714,15/01/2015,Error WHY!? bad advice long wait times limited services.,1,Online Services,64
715,15/01/2015,Error to frustrate me to frustrate me limited services limited services limited services.,1,Online Services,55
716,15/01/2015,Frustrating soo frustrating!strange additional charges poor interest rates the worst additional charges poor interest rates.,1,Online Services,52
717,15/01/2015,"Bad Advice not great the worst limited services to frustrate me lost my details, staff were so unhelpful bad advice complicated online banking.",1,Online Services,29
721,15/01/2015,Insecure distressed by this terrible manager additional charges insecure rising long wait times.,1,Mortgage,26
722,15/01/2015,Distressed By This long wait times limited services slow transactions unhelpful staff i hope youre proud of yourselves!! fees insecure.,1,Mortgage,63
739,15/01/2015,Rude Customer Service additional charges poor interest rates error kept cropping up complicated online banking.,1,Online Services,18
740,15/01/2015,"Poor Interest Rates soo frustrating!strange additional charges lost my details, staff were so unhelpful WHY!?.",1,Online Services,16
741,15/01/2015,Additional Charges complicated online banking complicated to figure out soo frustrating!strange error kept cropping up.,1,Online Services,6
742,15/01/2015,The Worst what happened to this bank?? additional charges bad advice error kept cropping up poor interest rates rude customer service.,1,Online Services,56
743,15/01/2015,Slow Transactions complicated online banking soo frustrating!strange poor interest rates the worst the worst.,1,Online Services,72
744,15/01/2015,Bad Advice frustrating rude customer service poor interest rates error slow transactions.,1,Online Services,63
745,16/01/2015,Not Great poor interest rates frustrating what happened to this bank??.,1,Online Services,4
746,16/01/2015,Rude Customer Service soo frustrating!strange to frustrate me WHY!? slow transactions poor interest rates frustrating.,1,Online Services,26
747,16/01/2015,Limited Services soo frustrating!strange long wait times soo frustrating!strange.,1,Online Services,44
748,16/01/2015,My Mum insecure slow transactions additional charges not great.,1,Mortgage,55
749,16/01/2015,Rising distressed by this rising additional charges not great my mum.,1,Mortgage,61
750,16/01/2015,Bad Financial Advice bad financial advice my mum limited services terrible manager poor interest rates.,1,Mortgage,39
757,16/01/2015,Slow Transactions rude customer service complicated to figure out the worst error what happened to this bank?? not great.,1,Online Services,31
758,16/01/2015,Rude Customer Service limited services slow transactions complicated to figure out soo frustrating!strange bad advice additional charges.,1,Online Services,13
759,16/01/2015,Soo Frustrating!Strange to frustrate me slow transactions.,1,Online Services,46
760,16/01/2015,"Why!? lost my details, staff were so unhelpful bad advice.",1,Online Services,62
761,16/01/2015,Complicated To Figure Out bad advice slow transactions bad advice the worst slow transactions error not great.,1,Online Services,26
773,16/01/2015,Soo Frustrating!Strange long wait times slow transactions.,1,Online Services,36
774,16/01/2015,Bad Advice long wait times the worst limited services.,1,Online Services,37
775,16/01/2015,Error Kept Cropping Up limited services slow transactions what happened to this bank?? soo frustrating!strange WHY!? complicated online banking.,1,Online Services,43
776,16/01/2015,Poor Interest Rates limited services the worst complicated online banking complicated online banking complicated to figure out complicated to figure out.,1,Online Services,10
777,16/01/2015,Error long wait times WHY!? poor interest rates not great long wait times bad advice.,1,Online Services,21
779,16/01/2015,I Hope Youre Proud Of Yourselves!! fees rising terrible manager not great.,1,Mortgage,52
780,16/01/2015,Distressed By This what happened bad financial advice not great.,1,Mortgage,66
789,16/01/2015,Error poor interest rates to frustrate me soo frustrating!strange frustrating additional charges poor interest rates error.,1,Online Services,36
790,16/01/2015,"Limited Services frustrating bad advice lost my details, staff were so unhelpful.",1,Online Services,21
791,16/01/2015,Frustrating complicated online banking long wait times error kept cropping up.,1,Online Services,61
792,16/01/2015,"Poor Interest Rates poor interest rates lost my details, staff were so unhelpful WHY!? the worst lost my details, staff were so unhelpful poor interest rates.",1,Online Services,47
793,16/01/2015,Bad Advice complicated online banking poor interest rates bad advice.,1,Online Services,47
794,16/01/2015,What Happened To This Bank?? frustrating what happened to this bank?? complicated online banking limited services long wait times.,1,Online Services,44
795,17/01/2015,To Frustrate Me rude customer service poor interest rates bad advice to frustrate me bad advice.,1,Online Services,38
797,17/01/2015,Limited Services not great i hope youre proud of yourselves!!.,1,Mortgage,22
805,17/01/2015,Rude Customer Service soo frustrating!strange poor interest rates complicated to figure out frustrating long wait times bad advice.,1,Online Services,10
806,17/01/2015,Long Wait Times complicated to figure out complicated to figure out slow transactions long wait times.,1,Online Services,55
807,17/01/2015,"Lost My Details, Staff Were So Unhelpful error kept cropping up what happened to this bank?? what happened to this bank??.",1,Online Services,16
808,17/01/2015,Complicated Online Banking error kept cropping up poor interest rates bad advice long wait times.,1,Online Services,48
809,17/01/2015,Error complicated online banking complicated to figure out additional charges not great complicated online banking.,1,Online Services,64
810,17/01/2015,"Bad Advice additional charges complicated to figure out lost my details, staff were so unhelpful long wait times.",1,Online Services,36
811,17/01/2015,Error Kept Cropping Up complicated to figure out long wait times poor interest rates soo frustrating!strange bad advice.,1,Online Services,64
812,17/01/2015,Error Kept Cropping Up the worst soo frustrating!strange slow transactions to frustrate me rude customer service what happened to this bank??.,1,Online Services,13
827,17/01/2015,Why!? poor interest rates error to frustrate me long wait times bad advice.,1,Online Services,72
828,17/01/2015,Long Wait Times not great soo frustrating!strange not great frustrating.,1,Online Services,52
829,17/01/2015,Complicated Online Banking error limited services slow transactions the worst what happened to this bank?? limited services.,1,Online Services,9
